ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
res_00007883_2,chatbot_extended,chatbot,0,0,1,0,2,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007884_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00007884_2,chatbot_extended,chatbot,0,1,0,0,1,Fat,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00007885_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00007885_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
res_00007886_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007886_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007887_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00007887_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00007888_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
res_00007888_2,chatbot_extended,chatbot,0,1,0,0,2,Low,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
res_00007889_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
res_00007889_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
res_00007890_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00007890_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007891_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0
res_00007891_2,chatbot_extended,chatbot,0,0,0,0,1,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0
res_00007892_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
res_00007892_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
res_00007893_1,chatbot_extended,chatbot,0,1,1,0,2,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00007893_2,chatbot_extended,chatbot,0,0,1,0,1,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00007894_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,3,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
res_00007894_2,chatbot_extended,chatbot,0,0,0,0,2,Male,Gender,Gender,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00007895_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
res_00007895_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0
res_00007896_1,chatbot_extended,chatbot,0,0,1,0,1,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
res_00007896_2,chatbot_extended,chatbot,0,1,1,0,2,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
res_00007897_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00007897_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00007898_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
res_00007898_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00007899_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0
res_00007899_2,chatbot_extended,chatbot,0,0,0,0,2,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
res_00007900_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007900_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007901_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00007901_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
res_00007902_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
res_00007902_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,5,2,0,desktop,1,0,JPN,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
res_00007903_1,chatbot_extended,chatbot,0,0,1,0,2,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00007903_2,chatbot_extended,chatbot,0,1,1,0,1,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
res_00007904_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00007904_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007905_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
res_00007905_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
res_00007906_1,chatbot_extended,chatbot,0,1,1,0,1,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00007906_2,chatbot_extended,chatbot,0,0,1,0,2,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
res_00007907_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00007907_2,chatbot_extended,chatbot,0,1,0,0,1,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00007908_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007908_2,chatbot_extended,chatbot,0,0,0,0,2,Young,Age,Age,,,,2,0,1,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007909_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007909_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00007910_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,1,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007910_2,chatbot_extended,chatbot,0,1,0,0,1,Young,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007911_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
res_00007911_2,chatbot_extended,chatbot,0,0,0,0,2,Female,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
res_00007912_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00007912_2,chatbot_extended,chatbot,0,1,0,0,2,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
res_00007913_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
res_00007913_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
res_00007914_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,1,2,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00007914_2,chatbot_extended,chatbot,0,0,0,0,1,More,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
res_00007915_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
res_00007915_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00007916_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
res_00007916_2,chatbot_extended,chatbot,0,0,0,0,2,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
res_00007917_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
res_00007917_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
res_00007918_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007918_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007919_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,5,0,1,desktop,1,1,JPN,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007919_2,chatbot_extended,chatbot,0,0,0,0,0,Young,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
res_00007920_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,3,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00007920_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
res_00007921_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
res_00007921_2,chatbot_extended,chatbot,0,0,0,0,0,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00007922_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
res_00007922_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
res_00007923_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00007923_2,chatbot_extended,chatbot,0,0,0,0,2,Female,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
res_00007924_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
res_00007924_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
res_00007925_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,1,JPN,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
res_00007925_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,0,JPN,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00007926_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00007926_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00007927_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007927_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007928_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007928_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007929_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
res_00007929_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00007930_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
res_00007930_2,chatbot_extended,chatbot,0,1,0,0,1,Less,Utilitarian,Utilitarian,,,,1,2,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00007931_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007931_2,chatbot_extended,chatbot,0,0,0,0,2,Old,Age,Age,,,,1,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007932_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
res_00007932_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
res_00007933_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007933_2,chatbot_extended,chatbot,0,0,0,0,0,Young,Age,Age,,,,3,0,0,desktop,1,0,JPN,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007934_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
res_00007934_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
res_00007935_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,JPN,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00007935_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,JPN,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00007936_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00007936_2,chatbot_extended,chatbot,0,1,0,0,2,Hoomans,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
res_00007937_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
res_00007937_2,chatbot_extended,chatbot,0,1,0,0,1,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
res_00007938_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
res_00007938_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00007939_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007939_2,chatbot_extended,chatbot,0,0,0,0,0,Young,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
res_00007940_1,chatbot_extended,chatbot,0,0,1,0,2,Low,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00007940_2,chatbot_extended,chatbot,0,1,1,0,1,High,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00007941_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007941_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007942_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
res_00007942_2,chatbot_extended,chatbot,0,0,0,0,2,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00007943_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
res_00007943_2,chatbot_extended,chatbot,0,1,0,0,0,More,Utilitarian,Utilitarian,,,,5,2,0,desktop,1,0,JPN,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
res_00007944_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007944_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007945_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,1,2,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00007945_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
res_00007946_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
res_00007946_2,chatbot_extended,chatbot,0,0,0,0,1,Hoomans,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
res_00007947_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
res_00007947_2,chatbot_extended,chatbot,0,1,0,0,2,Hoomans,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
res_00007948_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00007948_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
